kit_id,brand,model_name,timestamp,region,generation,form_factor,capacity_gb,module_count,is_ecc,speed_mts,cas_latency,voltage,timing_string,die_manufacturer,die_type,true_latency_ns,bandwidth_per_dollar,latency_value_index,speed_premium_ratio,price_per_gb,price_usd,market_segment,recommended_usage,price_status,global_inventory_weeks,fab_utilization_rate,gpu_hbm_trend_gb
MPN-008559,SK Hynix,SK Hynix DDR4 2666MT/s,2026-09-29,Asia-Pacific,DDR4,DIMM,64,1,False,2666,20,1.45,20-22-22-44,Samsung,C-Die,15.0038,10.2529,31210.57,10.1572,32.5,2080.18,Enterprise/AI,Content Creation,Shortage-Inflated,4.25,0.9114,268.56
MPN-008560,Samsung,Samsung DDR5 8000MT/s,2025-04-07,Asia-Pacific,DDR5,DIMM,512,2,False,8000,30,1.4,30-32-32-64,SK Hynix,D-Die,7.5,4.7168,101763.53,3.7858,26.5,13568.47,Enterprise/AI,AI / Data Science,Shortage-Inflated,10.02,0.6897,145.38
MPN-008561,Mushkin,Mushkin DDR5 7200MT/s,2026-03-09,Latin America,DDR5,DIMM,96,8,False,7200,36,1.45,36-38-38-76,Samsung,B-Die,10.0,11.2099,51383.1,7.6463,53.52,5138.31,Enterprise/AI,AI / Data Science,Shortage-Inflated,6.0,0.8276,222.03
MPN-008562,TeamGroup,TeamGroup DDR5 7200MT/s,2025-05-25,Latin America,DDR5,DIMM,512,4,False,7200,30,1.45,30-32-32-64,Samsung,M-Die,8.3333,3.5319,135903.1,4.5503,31.85,16308.37,Enterprise/AI,AI / Data Science,Shortage-Inflated,9.47,0.7094,156.33
MPN-008563,Samsung,Samsung DDR5 4800MT/s,2026-03-13,Europe,DDR5,SODIMM,48,2,False,4800,32,1.1,32-34-34-68,Samsung,M-Die,13.3333,26.1244,19598.51,4.3747,30.62,1469.89,Consumer,Content Creation,Shortage-Inflated,6.57,0.8293,222.94
MPN-008564,Mushkin,Mushkin DDR5 7600MT/s,2025-03-01,North America,DDR5,SODIMM,128,4,True,7600,30,1.4,30-32-32-64,Micron,E-Die,7.8947,19.8091,24231.32,3.4256,23.98,3069.3,Enterprise/AI,AI / Data Science,Shortage-Inflated,10.57,0.6745,136.94
MPN-008565,Corsair,Corsair DDR4 4000MT/s,2026-09-06,Asia-Pacific,DDR4,LRDIMM,128,4,True,4000,18,1.45,18-20-20-40,Samsung,E-Die,9.0,7.8781,36557.2,9.9168,31.73,4061.91,Enterprise/AI,AI / Data Science,Shortage-Inflated,3.87,0.902,263.31
MPN-008566,Silicon Power,Silicon Power DDR5 7200MT/s,2025-06-12,Greater China,DDR5,SODIMM,96,2,True,7200,32,1.3,32-34-34-68,Micron,E-Die,8.8889,18.5282,27633.51,4.6261,32.38,3108.77,Enterprise/AI,AI / Data Science,Shortage-Inflated,9.36,0.7168,160.44
MPN-008567,Micron,Micron DDR4 3000MT/s,2024-05-25,Latin America,DDR4,DIMM,32,4,False,3000,20,1.35,20-22-22-44,Samsung,C-Die,13.3333,216.7103,1476.63,1.0815,3.46,110.75,Consumer,Gaming (AAA),Normal,13.97,0.5595,73.07
MPN-008568,Lexar,Lexar DDR5 6800MT/s,2026-07-05,EMEA,DDR5,DIMM,512,4,False,6800,32,1.4,32-34-34-68,Samsung,B-Die,9.4118,1.713,298890.61,8.8608,62.03,31757.13,Enterprise/AI,AI / Data Science,Shortage-Inflated,4.76,0.8761,248.94
MPN-008569,Crucial,Crucial DDR5 5600MT/s,2025-05-10,Asia-Pacific,DDR5,DIMM,192,1,True,5600,30,1.25,30-32-32-64,Micron,Z-Die,10.7143,7.6206,62987.25,4.3741,30.62,5878.81,Enterprise/AI,AI / Data Science,Listing-Error,9.02,0.7032,152.91
MPN-008570,Silicon Power,Silicon Power DDR4 4400MT/s,2024-10-16,Asia-Pacific,DDR4,DIMM,8,1,False,4400,19,1.4,19-21-21-42,SK Hynix,D-Die,8.6364,1175.2994,258.66,1.1699,3.74,29.95,Consumer,Basic Productivity,Normal,11.46,0.6187,105.92
MPN-008571,Silicon Power,Silicon Power DDR4 2666MT/s,2026-01-11,Asia-Pacific,DDR4,DIMM,32,1,False,2666,22,1.35,22-24-24-48,SK Hynix,A-Die,16.5041,54.008,6517.55,3.8565,12.34,394.9,Consumer,Gaming (AAA),Shortage-Inflated,6.62,0.8042,209.02
MPN-008572,SK Hynix,SK Hynix DDR5 5200MT/s,2025-01-01,EMEA,DDR5,DIMM,16,2,False,5200,42,1.1,42-44-44-88,Micron,E-Die,16.1538,237.8019,2825.88,1.5619,10.93,174.94,Consumer,Gaming (AAA),Normal,11.51,0.6503,123.49
MPN-008573,Crucial,Crucial DDR5 4800MT/s,2025-10-06,Asia-Pacific,DDR5,DIMM,256,1,False,4800,34,1.4,34-36-36-72,Micron,Z-Die,14.1667,3.4217,158984.84,6.2625,43.84,11222.46,Enterprise/AI,AI / Data Science,Shortage-Inflated,7.49,0.7644,186.9
MPN-008574,Samsung,Samsung DDR5 5600MT/s,2026-12-06,Asia-Pacific,DDR5,DIMM,192,2,False,5600,40,1.3,40-42-42-84,Micron,B-Die,14.2857,3.2276,198291.62,10.3277,72.29,13880.41,Enterprise/AI,AI / Data Science,Shortage-Inflated,2.26,0.9393,284.07
MPN-008575,Silicon Power,Silicon Power DDR5 6000MT/s,2026-03-09,Europe,DDR5,DIMM,16,1,False,6000,38,1.45,38-40-40-80,SK Hynix,D-Die,12.6667,102.6159,5925.01,4.1765,29.24,467.76,Consumer,Gaming (AAA),Shortage-Inflated,6.75,0.8276,222.03
MPN-008576,ADATA,ADATA DDR5 5600MT/s,2026-08-04,EMEA,DDR5,DIMM,32,2,False,5600,34,1.25,34-36-36-72,Samsung,B-Die,12.1429,38.9383,13970.82,5.1363,35.95,1150.54,Consumer,Gaming (AAA),Shortage-Inflated,4.36,0.8884,255.78
MPN-008577,TeamGroup,TeamGroup DDR6 (Preview) 17600MT/s,2024-07-15,Asia-Pacific,DDR6 (Preview),DIMM,128,1,False,17600,60,1.0,60-62-62-124,Samsung,D-Die,6.8182,20.2924,47308.33,1.936,54.21,6938.56,Enterprise/AI,AI / Data Science,Normal,12.81,0.5805,84.71
MPN-008578,Micron,Micron DDR5 5600MT/s,2025-03-23,Greater China,DDR5,SODIMM,96,8,False,5600,36,1.45,36-38-38-76,Samsung,E-Die,12.8571,18.6905,30817.76,3.5669,24.97,2396.94,Enterprise/AI,AI / Data Science,Shortage-Inflated,9.85,0.6835,141.96
MPN-008579,Silicon Power,Silicon Power DDR5 7600MT/s,2026-07-04,EMEA,DDR5,SODIMM,16,2,False,7600,42,1.1,42-44-44-88,Micron,Z-Die,11.0526,113.0054,5946.62,4.8038,33.63,538.03,Consumer,Gaming (AAA),Shortage-Inflated,4.91,0.8757,248.71
MPN-008580,Corsair,Corsair DDR5 8400MT/s,2025-09-05,Greater China,DDR5,DIMM,32,2,False,8400,36,1.3,36-38-38-76,SK Hynix,D-Die,8.5714,91.2469,6312.54,3.2878,23.01,736.46,Consumer,Gaming (AAA),Shortage-Inflated,8.22,0.7517,179.83
MPN-008581,ADATA,ADATA DDR5 8400MT/s,2026-04-05,Greater China,DDR5,DIMM,128,4,False,8400,30,1.1,30-32-32-64,Samsung,D-Die,7.1429,9.0946,52778.55,8.2466,57.73,7389.0,Enterprise/AI,AI / Data Science,Shortage-Inflated,5.94,0.8387,228.18
MPN-008582,Samsung,Samsung DDR4 3000MT/s,2025-07-03,North America,DDR4,SODIMM,32,2,False,3000,18,1.45,18-20-20-40,SK Hynix,A-Die,12.0,84.0065,3428.31,2.79,8.93,285.69,Consumer,Gaming (AAA),Shortage-Inflated,9.52,0.7254,165.23
MPN-008583,Mushkin,Mushkin DDR5 8400MT/s,2025-06-01,Europe,DDR5,SODIMM,256,8,False,8400,30,1.1,30-32-32-64,SK Hynix,C-Die,7.1429,8.5333,56250.53,4.3946,30.76,7875.07,Enterprise/AI,AI / Data Science,Shortage-Inflated,9.71,0.7123,157.93
MPN-008584,Lexar,Lexar DDR5 5200MT/s,2024-01-20,Latin America,DDR5,DIMM,32,2,False,5200,40,1.45,40-42-42-84,SK Hynix,M-Die,15.3846,181.9547,3517.36,1.0207,7.14,228.63,Consumer,Gaming (AAA),Normal,15.4,0.5078,44.33
MPN-008585,Silicon Power,Silicon Power DDR5 7200MT/s,2024-07-13,EMEA,DDR5,DIMM,512,2,False,7200,38,1.35,38-40-40-80,SK Hynix,D-Die,10.5556,8.0091,75913.95,2.0067,14.05,7191.85,Enterprise/AI,AI / Data Science,Normal,13.2,0.5797,84.25
MPN-008586,Kingston,Kingston DDR5 6000MT/s,2026-12-24,Latin America,DDR5,SODIMM,64,4,False,6000,40,1.45,40-42-42-84,Samsung,M-Die,13.3333,9.9414,64377.24,10.7774,75.44,4828.29,Enterprise/AI,Content Creation,Shortage-Inflated,3.14,0.9467,288.18
MPN-008587,Pny,Pny DDR5 8000MT/s,2024-07-20,Asia-Pacific,DDR5,SODIMM,16,2,False,8000,34,1.25,34-36-36-72,SK Hynix,A-Die,8.5,528.9515,1028.45,1.0803,7.56,120.99,Consumer,Gaming (AAA),Normal,12.67,0.5825,85.85
MPN-008588,Kingston,Kingston DDR5 7200MT/s,2026-03-26,Asia-Pacific,DDR5,DIMM,32,2,True,7200,42,1.1,42-44-44-88,SK Hynix,D-Die,11.6667,55.1221,12191.12,4.665,32.65,1044.95,Consumer,Gaming (AAA),Shortage-Inflated,5.58,0.8346,225.9
MPN-008589,Patriot,Patriot DDR4 4400MT/s,2026-01-29,Greater China,DDR4,DIMM,16,2,False,4400,22,1.35,22-24-24-48,Micron,R-Die,10.0,173.3381,2030.71,3.9662,12.69,203.07,Consumer,Gaming (AAA),Shortage-Inflated,7.5,0.8116,213.13
MPN-008590,Lexar,Lexar DDR5 6000MT/s,2026-08-30,EMEA,DDR5,LRDIMM,64,2,True,6000,34,1.4,34-36-36-72,Samsung,B-Die,11.3333,11.2835,48211.79,9.4955,66.47,4253.98,Enterprise/AI,Content Creation,Shortage-Inflated,4.6,0.8991,261.72
MPN-008591,Micron,Micron DDR4 2666MT/s,2025-10-10,Greater China,DDR4,LRDIMM,32,2,True,2666,17,1.2,17-19-19-38,Micron,Z-Die,12.7532,35.1718,7733.46,5.9218,18.95,606.39,Enterprise/AI,Gaming (AAA),Shortage-Inflated,8.13,0.7661,187.81
MPN-008592,Pny,Pny DDR5 7200MT/s,2024-01-27,Asia-Pacific,DDR5,DIMM,192,1,False,7200,40,1.4,40-42-42-84,Micron,B-Die,11.1111,24.1483,26502.9,1.7747,12.42,2385.26,Enterprise/AI,AI / Data Science,Normal,14.91,0.5107,45.93
MPN-008593,SK Hynix,SK Hynix DDR5 6000MT/s,2024-09-25,North America,DDR5,DIMM,16,2,False,6000,42,1.35,42-44-44-88,Samsung,E-Die,14.0,396.2001,1696.11,1.0817,7.57,121.15,Consumer,Gaming (AAA),Normal,12.03,0.61,101.13
MPN-008594,Silicon Power,Silicon Power DDR4 2400MT/s,2026-05-08,North America,DDR4,LRDIMM,128,1,True,2400,16,1.4,16-18-18-36,Samsung,D-Die,13.3333,5.3221,48101.2,8.8076,28.18,3607.59,Enterprise/AI,AI / Data Science,Shortage-Inflated,4.57,0.8523,235.71
MPN-008595,Micron,Micron DDR5 8000MT/s,2025-09-15,Latin America,DDR5,SODIMM,48,4,False,8000,30,1.45,30-32-32-64,SK Hynix,A-Die,7.5,56.4232,8507.14,3.3758,23.63,1134.29,Consumer,Content Creation,Shortage-Inflated,8.28,0.7558,182.11
MPN-008596,Samsung,Samsung DDR5 6400MT/s,2025-01-19,Greater China,DDR5,DIMM,256,2,False,6400,40,1.3,40-42-42-84,SK Hynix,D-Die,12.5,9.9335,64428.54,2.8763,20.13,5154.28,Enterprise/AI,AI / Data Science,Shortage-Inflated,10.5,0.6577,127.59
MPN-008597,Crucial,Crucial DDR4 3600MT/s,2025-01-19,North America,DDR4,SODIMM,64,1,False,3600,16,1.35,16-18-18-36,Samsung,E-Die,8.8889,49.6359,5157.56,2.8331,9.07,580.23,Enterprise/AI,Content Creation,Shortage-Inflated,11.26,0.6577,127.59
MPN-008598,SK Hynix,SK Hynix DDR5 5600MT/s,2026-09-20,Greater China,DDR5,SODIMM,256,4,False,5600,40,1.1,40-42-42-84,Samsung,C-Die,14.2857,2.6049,245693.95,9.5974,67.18,17198.58,Enterprise/AI,AI / Data Science,Shortage-Inflated,3.6,0.9077,266.51
MPN-008599,Lexar,Lexar DDR5 8000MT/s,2026-08-12,Asia-Pacific,DDR5,DIMM,192,1,False,8000,34,1.4,34-36-36-72,Micron,B-Die,8.5,4.9526,109841.98,9.615,67.31,12922.59,Enterprise/AI,AI / Data Science,Shortage-Inflated,4.23,0.8917,257.61
MPN-008600,Lexar,Lexar DDR5 7200MT/s,2025-02-07,EMEA,DDR5,DIMM,32,2,False,7200,30,1.45,30-32-32-64,Micron,R-Die,8.3333,148.8948,3223.75,1.727,12.09,386.85,Consumer,Gaming (AAA),Normal,10.75,0.6655,131.93
MPN-008601,Pny,Pny DDR4 3000MT/s,2026-09-26,Asia-Pacific,DDR4,SODIMM,32,2,False,3000,16,1.45,16-18-18-36,Samsung,C-Die,10.6667,44.2945,5779.49,5.2913,16.93,541.83,Consumer,Gaming (AAA),Shortage-Inflated,4.55,0.9102,267.87
MPN-008602,Micron,Micron DDR5 5600MT/s,2025-03-19,Asia-Pacific,DDR5,DIMM,64,2,True,5600,34,1.35,34-36-36-72,Micron,R-Die,12.1429,28.0624,19385.39,3.5635,24.94,1596.44,Enterprise/AI,Content Creation,Shortage-Inflated,10.48,0.6819,141.05
MPN-008603,Crucial,Crucial DDR5 7200MT/s,2026-11-23,Greater China,DDR5,SODIMM,512,1,False,7200,30,1.3,30-32-32-64,SK Hynix,A-Die,8.3333,1.5081,318273.23,10.6565,74.6,38192.79,Enterprise/AI,AI / Data Science,Shortage-Inflated,2.28,0.934,281.1
MPN-008604,Micron,Micron DDR4 2400MT/s,2024-10-07,EMEA,DDR4,DIMM,128,1,False,2400,19,1.35,19-21-21-42,Micron,E-Die,15.8333,22.9872,13224.76,2.0392,6.53,835.25,Enterprise/AI,AI / Data Science,Normal,12.66,0.615,103.87
MPN-008605,Crucial,Crucial DDR5 8000MT/s,2025-07-26,North America,DDR5,DIMM,512,2,True,8000,30,1.1,30-32-32-64,Samsung,M-Die,7.5,3.3951,141380.15,5.2597,36.82,18850.69,Enterprise/AI,AI / Data Science,Shortage-Inflated,8.73,0.7349,170.47
MPN-008606,Pny,Pny DDR5 8400MT/s,2026-10-30,Latin America,DDR5,SODIMM,256,2,False,8400,38,1.1,38-40-40-80,Samsung,D-Die,9.0476,3.8249,158956.66,9.8041,68.63,17568.89,Enterprise/AI,AI / Data Science,Shortage-Inflated,3.1,0.9241,275.63
MPN-008607,Patriot,Patriot DDR4 3000MT/s,2025-04-24,Latin America,DDR4,DIMM,16,2,False,3000,14,1.4,14-16-16-32,Samsung,E-Die,9.3333,206.4182,1085.18,2.2709,7.27,116.27,Consumer,Gaming (AAA),Normal,10.32,0.6967,149.26
MPN-008608,SK Hynix,SK Hynix DDR4 2666MT/s,2025-03-18,Latin America,DDR4,DIMM,32,2,False,2666,20,1.35,20-22-22-44,Samsung,D-Die,15.0038,103.5864,3089.21,2.0107,6.43,205.9,Consumer,Gaming (AAA),Normal,10.37,0.6815,140.82
MPN-008609,Corsair,Corsair DDR5 6000MT/s,2025-10-14,Asia-Pacific,DDR5,DIMM,48,1,False,6000,34,1.4,34-36-36-72,SK Hynix,M-Die,11.3333,39.5901,13740.82,3.6084,25.26,1212.43,Consumer,Content Creation,Shortage-Inflated,7.44,0.7677,188.72
MPN-008610,Lexar,Lexar DDR5 5200MT/s,2025-10-06,Greater China,DDR5,LRDIMM,16,1,True,5200,42,1.35,42-44-44-88,Samsung,D-Die,16.1538,61.6144,10906.54,6.0283,42.2,675.17,Enterprise/AI,Gaming (AAA),Shortage-Inflated,8.1,0.7644,186.9
MPN-008611,SK Hynix,SK Hynix DDR5 7200MT/s,2026-07-13,North America,DDR5,DIMM,512,4,False,7200,28,1.25,28-30-30-60,SK Hynix,C-Die,7.7778,1.7927,249906.35,8.9651,62.76,32130.82,Enterprise/AI,AI / Data Science,Shortage-Inflated,4.65,0.8794,250.77
MPN-008612,ADATA,ADATA DDR5 6000MT/s,2025-12-20,EMEA,DDR5,DIMM,512,2,False,6000,30,1.35,30-32-32-64,Micron,Z-Die,10.0,1.9906,241138.07,6.7282,47.1,24113.81,Enterprise/AI,AI / Data Science,Shortage-Inflated,7.27,0.7952,204.01
MPN-008613,Lexar,Lexar DDR5 5200MT/s,2024-06-15,Europe,DDR5,DIMM,64,2,True,5200,36,1.45,36-38-38-76,SK Hynix,C-Die,13.8462,49.0654,11739.43,1.8925,13.25,847.85,Enterprise/AI,Content Creation,Normal,12.79,0.5682,77.86
MPN-008614,Crucial,Crucial DDR4 2133MT/s,2026-04-12,North America,DDR4,SODIMM,32,2,False,2133,18,1.45,18-20-20-40,Samsung,E-Die,16.8776,35.8947,8023.46,4.6425,14.86,475.39,Consumer,Gaming (AAA),Shortage-Inflated,6.15,0.8416,229.78
MPN-008615,Samsung,Samsung DDR4 3000MT/s,2026-03-22,North America,DDR4,SODIMM,8,4,False,3000,14,1.2,14-16-16-32,SK Hynix,D-Die,9.3333,202.849,1104.27,4.6217,14.79,118.31,Consumer,Basic Productivity,Shortage-Inflated,4.87,0.833,224.99
MPN-008616,Micron,Micron DDR5 6000MT/s,2025-03-01,Latin America,DDR5,SODIMM,128,2,False,6000,36,1.1,36-38-38-76,SK Hynix,A-Die,12.0,16.1468,35672.76,3.3178,23.22,2972.73,Enterprise/AI,AI / Data Science,Shortage-Inflated,10.05,0.6745,136.94
MPN-008617,SK Hynix,SK Hynix DDR4 4000MT/s,2026-04-20,North America,DDR4,DIMM,128,2,False,4000,15,1.4,15-17-17-34,Micron,E-Die,7.5,9.5791,25054.65,8.1558,26.1,3340.62,Enterprise/AI,AI / Data Science,Shortage-Inflated,6.3,0.8449,231.61
MPN-008618,SK Hynix,SK Hynix DDR5 6800MT/s,2025-02-05,EMEA,DDR5,SODIMM,256,2,False,6800,40,1.3,40-42-42-84,SK Hynix,D-Die,11.7647,9.9396,64388.84,3.0542,21.38,5473.05,Enterprise/AI,AI / Data Science,Shortage-Inflated,11.45,0.6646,131.47
MPN-008619,Patriot,Patriot DDR5 6000MT/s,2024-03-10,Europe,DDR5,LRDIMM,32,2,True,6000,34,1.45,34-36-36-72,Micron,E-Die,11.3333,120.5332,4513.28,1.7778,12.44,398.23,Enterprise/AI,Gaming (AAA),Listing-Error,14.85,0.5283,55.74
MPN-008620,Micron,Micron DDR4 3600MT/s,2024-04-23,EMEA,DDR4,DIMM,16,2,False,3600,14,1.2,14-16-16-32,Samsung,D-Die,7.7778,512.8134,436.81,1.0969,3.51,56.16,Consumer,Gaming (AAA),Normal,13.73,0.5464,65.78
MPN-008621,TeamGroup,TeamGroup DDR5 6000MT/s,2024-02-05,Latin America,DDR5,SODIMM,128,2,False,6000,32,1.35,32-34-34-68,Micron,Z-Die,10.6667,28.3907,18034.08,1.8869,13.21,1690.7,Enterprise/AI,AI / Data Science,Normal,14.8,0.5144,47.98
MPN-008622,TeamGroup,TeamGroup DDR5 8000MT/s,2025-06-21,EMEA,DDR5,DIMM,512,2,True,8000,30,1.3,30-32-32-64,Micron,R-Die,7.5,3.8958,123208.13,4.5836,32.09,16427.75,Enterprise/AI,AI / Data Science,Shortage-Inflated,10.02,0.7205,162.49
MPN-008623,G.Skill,G.Skill DDR4 4400MT/s,2025-02-15,Europe,DDR4,DIMM,8,2,False,4400,20,1.2,20-22-22-44,Samsung,C-Die,9.0909,746.2447,428.81,1.8426,5.9,47.17,Consumer,Basic Productivity,Normal,10.95,0.6687,133.75
MPN-008624,Kingston,Kingston DDR6 (Preview) 12800MT/s,2026-04-28,Europe,DDR6 (Preview),DIMM,32,2,False,12800,84,1.0,84-86-86-172,Samsung,B-Die,13.125,25.4222,52867.09,4.4955,125.87,4027.97,Consumer,Gaming (AAA),Shortage-Inflated,5.92,0.8482,233.43
MPN-008625,Crucial,Crucial DDR5 8400MT/s,2025-03-08,Europe,DDR5,DIMM,64,2,False,8400,34,1.35,34-36-36-72,Micron,Z-Die,8.0952,41.9112,12979.83,3.579,25.05,1603.39,Enterprise/AI,Content Creation,Shortage-Inflated,9.95,0.6774,138.54
MPN-008626,Crucial,Crucial DDR5 7200MT/s,2024-03-03,Asia-Pacific,DDR5,SODIMM,16,2,False,7200,42,1.45,42-44-44-88,SK Hynix,D-Die,11.6667,481.7323,1394.97,1.0676,7.47,119.57,Consumer,Gaming (AAA),Normal,13.6,0.5255,54.14
MPN-008627,Crucial,Crucial DDR5 5200MT/s,2024-01-01,Europe,DDR5,DIMM,64,2,True,5200,32,1.25,32-34-34-68,SK Hynix,D-Die,12.3077,49.4779,10348.05,1.8767,13.14,840.78,Enterprise/AI,Content Creation,Normal,14.74,0.5,40.0
MPN-008628,Corsair,Corsair DDR5 7200MT/s,2026-08-15,North America,DDR5,DIMM,48,2,False,7200,40,1.3,40-42-42-84,Samsung,D-Die,11.1111,31.4283,20363.84,5.4546,38.18,1832.75,Consumer,Content Creation,Shortage-Inflated,3.92,0.8929,258.29
MPN-008629,Micron,Micron DDR5 4800MT/s,2026-04-09,North America,DDR5,SODIMM,64,2,False,4800,32,1.1,32-34-34-68,SK Hynix,M-Die,13.3333,10.3678,49383.75,8.2674,57.87,3703.78,Enterprise/AI,Content Creation,Shortage-Inflated,6.39,0.8404,229.1
MPN-008630,Mushkin,Mushkin DDR5 8000MT/s,2025-05-06,Greater China,DDR5,DIMM,128,4,True,8000,30,1.3,30-32-32-64,Samsung,M-Die,7.5,17.6555,27186.95,4.0457,28.32,3624.93,Enterprise/AI,AI / Data Science,Shortage-Inflated,9.24,0.7016,152.0
MPN-008631,Crucial,Crucial DDR5 5200MT/s,2024-07-16,Latin America,DDR5,SODIMM,64,2,False,5200,34,1.25,34-36-36-72,Samsung,D-Die,13.0769,45.3074,12006.88,2.0495,14.35,918.17,Enterprise/AI,Content Creation,Normal,13.41,0.5809,84.94
MPN-008632,SK Hynix,SK Hynix DDR5 8000MT/s,2025-09-15,Latin America,DDR5,DIMM,64,2,False,8000,32,1.3,32-34-34-68,SK Hynix,D-Die,8.0,25.443,20123.43,5.6148,39.3,2515.43,Enterprise/AI,Content Creation,Shortage-Inflated,8.85,0.7558,182.11
MPN-008633,ADATA,ADATA DDR5 5600MT/s,2026-01-14,Greater China,DDR5,SODIMM,96,2,False,5600,38,1.3,38-40-40-80,Samsung,E-Die,13.5714,9.0103,67478.62,7.399,51.79,4972.11,Enterprise/AI,AI / Data Science,Shortage-Inflated,7.1,0.8055,209.71
MPN-008634,Patriot,Patriot DDR4 3000MT/s,2025-11-01,Latin America,DDR4,LRDIMM,8,2,True,3000,15,1.35,15-17-17-34,SK Hynix,C-Die,10.0,147.8675,1623.08,6.3401,20.29,162.31,Enterprise/AI,Basic Productivity,Shortage-Inflated,7.87,0.7751,192.83
MPN-008635,SK Hynix,SK Hynix DDR5 7200MT/s,2025-10-22,Greater China,DDR5,LRDIMM,32,2,True,7200,38,1.3,38-40-40-80,Micron,Z-Die,10.5556,42.5548,14287.47,6.0426,42.3,1353.55,Enterprise/AI,Gaming (AAA),Shortage-Inflated,7.15,0.771,190.55
MPN-008636,Lexar,Lexar DDR5 6000MT/s,2025-08-07,Greater China,DDR5,LRDIMM,256,2,True,6000,32,1.3,32-34-34-68,Samsung,D-Die,10.6667,4.7939,106803.0,5.5875,39.11,10012.78,Enterprise/AI,AI / Data Science,Shortage-Inflated,8.19,0.7398,173.21
MPN-008637,Kingston,Kingston DDR6 (Preview) 17600MT/s,2024-05-04,Europe,DDR6 (Preview),DIMM,64,4,False,17600,60,1.1,60-62-62-124,SK Hynix,D-Die,6.8182,42.6276,22520.64,1.8432,51.61,3303.03,Enterprise/AI,Content Creation,Normal,13.3,0.5509,68.28
MPN-008638,ADATA,ADATA DDR5 6000MT/s,2025-03-09,Asia-Pacific,DDR5,DIMM,16,2,True,6000,42,1.25,42-44-44-88,Micron,Z-Die,14.0,213.1139,3153.24,2.011,14.08,225.23,Consumer,Gaming (AAA),Normal,9.7,0.6778,138.77
MPN-008639,Lexar,Lexar DDR4 3000MT/s,2024-12-27,Asia-Pacific,DDR4,DIMM,128,4,False,3000,22,1.4,22-24-24-48,Micron,Z-Die,14.6667,28.7024,12263.77,2.0414,6.53,836.17,Enterprise/AI,AI / Data Science,Normal,10.89,0.6482,122.34
MPN-008640,Silicon Power,Silicon Power DDR6 (Preview) 12800MT/s,2025-05-11,Latin America,DDR6 (Preview),DIMM,256,2,False,12800,64,1.0,64-66-66-132,SK Hynix,D-Die,10.0,3.4434,297383.42,4.1488,116.17,29738.34,Enterprise/AI,AI / Data Science,Listing-Error,9.23,0.7036,153.14
MPN-008641,Kingston,Kingston DDR6 (Preview) 17600MT/s,2026-12-04,EMEA,DDR6 (Preview),DIMM,32,2,False,17600,64,1.0,64-66-66-132,Samsung,M-Die,7.2727,25.6668,39895.95,6.1224,171.43,5485.69,Consumer,Gaming (AAA),Shortage-Inflated,2.41,0.9385,283.61
MPN-008642,Kingston,Kingston DDR5 6000MT/s,2026-11-15,North America,DDR5,SODIMM,128,2,False,6000,34,1.1,34-36-36-72,Micron,Z-Die,11.3333,5.4038,100670.4,9.9137,69.4,8882.68,Enterprise/AI,AI / Data Science,Shortage-Inflated,2.95,0.9307,279.28
MPN-008643,ADATA,ADATA DDR5 4800MT/s,2024-09-04,North America,DDR5,DIMM,192,1,False,4800,28,1.25,28-30-30-60,SK Hynix,C-Die,11.6667,14.1973,31555.2,2.0124,14.09,2704.73,Enterprise/AI,AI / Data Science,Normal,12.91,0.6014,96.34
MPN-008644,Patriot,Patriot DDR4 3200MT/s,2024-07-29,Europe,DDR4,DIMM,8,1,False,3200,20,1.45,20-22-22-44,SK Hynix,A-Die,12.5,930.1833,344.02,1.0751,3.44,27.52,Consumer,Basic Productivity,Normal,12.54,0.5862,87.9
MPN-008645,Crucial,Crucial DDR4 2133MT/s,2026-07-05,North America,DDR4,SODIMM,128,4,False,2133,22,1.4,22-24-24-48,Samsung,M-Die,20.6282,4.6055,76430.26,9.0457,28.95,3705.13,Enterprise/AI,AI / Data Science,Shortage-Inflated,5.62,0.8761,248.94
MPN-008646,TeamGroup,TeamGroup DDR6 (Preview) 16000MT/s,2026-10-13,Greater China,DDR6 (Preview),DIMM,64,2,False,16000,64,1.2,64-66-66-132,SK Hynix,M-Die,8.0,7.1041,144141.77,10.0545,281.53,18017.72,Enterprise/AI,Content Creation,Shortage-Inflated,4.2,0.9172,271.75
MPN-008647,ADATA,ADATA DDR5 6800MT/s,2025-03-07,Asia-Pacific,DDR5,SODIMM,64,1,False,6800,32,1.4,32-34-34-68,Samsung,E-Die,9.4118,34.8976,14671.51,3.4796,24.36,1558.85,Enterprise/AI,Content Creation,Shortage-Inflated,11.33,0.677,138.31
MPN-008648,Lexar,Lexar DDR5 5200MT/s,2025-06-03,Latin America,DDR5,SODIMM,192,2,True,5200,36,1.4,36-38-38-76,Micron,B-Die,13.8462,6.8616,83945.88,4.511,31.58,6062.76,Enterprise/AI,AI / Data Science,Shortage-Inflated,9.4,0.7131,158.39
MPN-008649,TeamGroup,TeamGroup DDR5 7600MT/s,2026-08-19,Latin America,DDR5,SODIMM,96,4,False,7600,40,1.25,40-42-42-84,Samsung,B-Die,10.5263,10.0014,63990.81,9.0463,63.32,6079.13,Enterprise/AI,AI / Data Science,Shortage-Inflated,4.19,0.8946,259.21
